CustomerID;i;big;big_index;small;small_index;Tnm1;Tnm1f;Tn;Tnf;Tnp1;Tnp1f;Rnm1;Rnm1f;Rn;Rnf;Rnp1;Rnp1f;ErTnm1;ErTn;ErTnp1;ErRnm1;ErRn;ErRnp1;RelErTnm1;RelErTn;RelErTnp1;RelErRnm1;RelErRn;RelErRnp1;ScoreNm1;ScoreN;AvgScore;y_fut;y_real;Score_next
17442;1548;1;815;0;0;10.08.2011 12:25;18.07.2011 15:54;07.09.2011 12:19;12.09.2011 15:54;0;09.11.2011 15:54;521,44;342,4998215;331,24;355,5170065;0;355,0375149;-22;6;0;-178,9401785;24,27700647;0;-0,511627907;0,214285714;0;-0,343165424;0,073291289;0;0,545944449;0,221614843;0,383779646;False;False;False
17644;1549;1;816;0;0;11.08.2011 14:53;11.08.2011 8:44;22.09.2011 12:54;22.09.2011 8:44;0;09.11.2011 8:44;314,86;365,635129;507,04;368,2619522;0;371,8560478;0;0;0;50,77512904;-138,7780478;0;0;0;0;0,161262558;-0,273702366;0;0,016126256;0,027370237;0,021748246;False;False;False
13802;1551;1;817;0;0;30.03.2011 10:54;08.03.2011 10:11;24.07.2011 10:54;22.07.2011 10:11;0;10.10.2011 10:11;2161,32;1399,318859;1468,36;1463,255109;0;1437,297776;-22;-2;0;-762,0011409;-5,104891437;0;-0,385964912;-0,017241379;0;-0,352562851;-0,003476594;0;0,421221197;0,017589039;0,219405118;True;False;False
16359;1553;1;818;0;0;16.06.2011 18:19;16.06.2011 10:39;06.09.2011 12:11;06.09.2011 10:39;05.10.2011 13:00;26.09.2011 10:39;230,57;161,5392232;164,4;170,1599127;228,96;171,9407493;0;0;-9;-69,03077682;5,75991273;-57,01925066;0;0;-0,310344828;-0,299391841;0,035035966;-0,249035861;0,029939184;0,003503597;0,01672139;True;True;0,335248414
14639;1558;1;819;0;0;21.02.2011 13:21;21.02.2011 12:35;11.08.2011 13:39;11.08.2011 12:35;18.10.2011 15:05;23.11.2011 12:35;558,59;665,3651641;754,1;645,1775593;995,26;666,5258767;0;0;36;106,7751641;-108,9224407;-328,7341233;0;0;0,529411765;0,191151227;-0,144440314;-0,330299744;0,019115123;0,014444031;0,016779577;False;True;0,562441739
15325;1561;1;820;0;0;09.11.2010 13:06;08.11.2010 13:30;28.08.2011 11:55;02.05.2011 13:30;0;18.12.2011 13:30;473,66;191,3690958;161,74;240,0420093;0;226,4270486;0;-117;0;-282,2909042;78,30200927;0;0;-0,400684932;0;-0,595977926;0,484122723;0;0,059597793;0,449097204;0,254347498;False;False;False
17931;1565;1;821;0;0;29.03.2011 12:31;30.11.2010 15:47;28.07.2011 18:33;28.07.2011 15:47;0;01.09.2011 15:47;297,2;330,8428893;111,16;326,1175957;0;308,8183563;-118;0;0;33,64288928;214,9575957;0;-0,830985915;0;0;0,113199493;1,933767503;0;0,842305865;0,19337675;0,517841308;True;False;False
13842;1566;1;822;0;0;07.07.2011 12:41;06.07.2011 15:54;28.09.2011 14:56;27.09.2011 15:54;12.10.2011 10:51;29.12.2011 15:54;336,8;291,7521763;638,66;289,6698519;581,69;322,5515814;0;0;79;-45,0478237;-348,9901481;-259,1384186;0;0;5,642857143;-0,133752446;-0,546441218;-0,445492305;0,013375245;0,054644122;0,034009683;False;True;5,687406373
16774;1568;1;823;0;0;20.07.2011 13:09;18.08.2011 16:53;15.08.2011 12:57;21.08.2011 16:53;03.10.2011 12:41;24.09.2011 16:53;160,8;208,2525356;238;201,7708535;119,32;208,1650726;30;7;-8;47,45253562;-36,22914649;88,84507262;0,833333333;0,269230769;-0,163265306;0,295102833;-0,152223305;0,744594977;0,862843617;0,2844531;0,573648358;True;True;0,237724804
14944;1569;1;824;0;0;06.09.2011 9:23;06.09.2011 8:47;23.09.2011 14:38;21.10.2011 8:47;0;11.01.2012 8:47;656,46;712,4080825;1758,32;699,5405076;0;805,8894094;0;28;0;55,94808254;-1058,779492;0;0;1,647058824;0;0,085226948;-0,60215404;0;0,008522695;1,707274228;0,857898461;False;False;False
13659;1570;1;825;0;0;23.01.2011 12:08;13.12.2010 9:05;18.05.2011 12:37;22.04.2011 9:05;0;22.06.2011 9:05;1035,2;371,6253807;527,8;444,2289898;0;450,5739314;-41;-26;0;-663,5746193;-83,57101021;0;-0,427083333;-0,226086957;0;-0,641011031;-0,158338405;0;0,491184436;0,241920797;0,366552617;True;False;False
17560;1573;1;826;0;0;07.07.2011 15:06;07.07.2011 12:11;06.09.2011 9:18;06.09.2011 12:11;0;06.12.2011 12:11;219,78;216,6292099;149,12;215,9939132;0;214,0771585;0;1;0;-3,150790054;66,87391319;0;0;0,016666667;0;-0,014336109;0,448457036;0;0,001433611;0,06151237;0,031472991;False;False;False
14276;1575;1;827;0;0;12.06.2011 9:56;11.06.2011 13:10;02.09.2011 9:45;08.09.2011 13:10;0;26.12.2011 13:10;379,2;332,5487699;399,34;341,9067696;0;349,7785263;0;7;0;-46,65123012;-57,43323043;0;0;0,085365854;0;-0,123025396;-0,14382038;0;0,01230254;0,099747892;0,056025216;False;False;False
17426;1576;1;828;0;0;17.06.2011 12:30;11.06.2011 13:39;09.09.2011 15:51;;0;11.10.2011 13:39;2085,35;1057,443994;1001,36;;0;1222,213666;-5;;0;-1027,906006;;0;-0,047169811;;0;-0,492917739;;0;0,096461585;;;True;False;False
14584;1577;1;829;0;0;09.06.2011 20:03;01.11.2011 14:01;23.06.2011 18:33;30.06.2011 14:01;0;01.07.2011 14:01;344,81;234,771123;213,45;253,596882;0;247,6253816;145;7;0;-110,038877;40,146882;0;9,666666667;0,5;0;-0,319129019;0,18808565;0;9,698579569;0,518808565;5,108694067;True;False;False
16938;1579;1;830;0;0;04.02.2011 9:34;06.01.2011 14:47;12.06.2011 13:17;08.03.2011 14:47;0;05.12.2011 14:47;267,6;851,2561489;2118,45;759,5363709;0;950,2507424;-28;-95;0;583,6561489;-1358,913629;0;-0,383561644;-0,7421875;0;2,18107679;-0,641465991;0;0,601669323;0,806334099;0,704001711;False;False;False
12993;1586;1;831;0;0;16.05.2011 10:28;15.05.2011 10:35;11.08.2011 12:01;30.07.2011 10:35;0;12.10.2011 10:35;72,4;235,0807837;197,1;204,0347411;0;203,8631743;0;-12;0;162,6807837;6,934741123;0;0;-0,136363636;0;2,246972151;0,035183872;0;0,224697215;0,139882024;0,182289619;True;False;False
13431;1587;1;832;0;0;29.10.2010 14:09;11.01.2011 11:53;12.09.2011 11:25;06.03.2011 11:53;03.10.2011 13:49;;532,1;379,6614979;853,68;410,7311034;415,42;;74;-189;;-152,4385021;-442,9488966;;1,897435897;-0,596214511;;-0,286484687;-0,518869947;;1,926084366;0,648101506;1,287092936;False;True;
16170;1589;1;833;0;0;28.07.2011 10:14;23.07.2011 13:50;19.08.2011 10:06;18.08.2011 13:50;20.10.2011 8:21;17.09.2011 13:50;305;365,8888292;310,79;360,5802826;324,39;354,6091225;-4;0;-32;60,88882924;49,79028261;30,21912254;-0,081632653;0;-0,516129032;0,199635506;0,160205549;0,093156764;0,101596204;0,016020555;0,058808379;True;True;0,525444709
14152;1591;1;834;0;0;19.04.2011 15:46;19.04.2011 13:57;25.09.2011 12:54;24.09.2011 13:57;0;14.11.2011 13:57;314,51;342,4399816;306,78;338,3298784;0;335,7317225;0;0;0;27,92998163;31,54987839;0;0;0;0;0,088804749;0,102842031;0;0,008880475;0,010284203;0,009582339;False;False;False
18178;1592;1;835;0;0;04.05.2011 10:15;22.03.2011 14:25;03.08.2011 9:30;04.08.2011 14:25;0;06.10.2011 14:25;465,99;567,6267156;490,87;555,2747045;0;552,3100494;-42;2;0;101,6367156;64,40470455;0;-0,466666667;0,021978022;0;0,21810922;0,131205216;0;0,488477589;0,035098544;0,261788066;True;False;False
12891;1594;1;836;0;0;03.05.2011 11:33;16.04.2011 14:32;07.06.2011 12:31;04.08.2011 14:32;0;26.06.2011 14:32;204;70,17030525;85;84,15748563;0;86,79685302;-16;59;0;-133,8296947;-0,842514369;0;-0,222222222;1,685714286;0;-0,656027915;-0,009911934;0;0,287825014;1,686705479;0,987265246;True;False;False
18257;1599;1;837;0;0;24.06.2011 8:40;23.06.2011 16:20;17.08.2011 14:47;11.08.2011 16:20;03.10.2011 14:53;02.11.2011 16:20;214,4;423,3874766;627,27;405,9205982;532,38;427,7398569;0;-5;31;208,9874766;-221,3494018;-104,6401431;0;-0,092592593;0,659574468;0,974755022;-0,352877392;-0,196551604;0,097475502;0,127880332;0,112677917;False;True;0,679229629
15306;1600;1;838;0;0;14.07.2011 15:22;29.08.2010 17:12;08.09.2011 12:47;07.09.2011 17:12;06.10.2011 12:56;18.09.2011 17:12;344,62;379,8976792;312,45;373,0777495;517,28;370,9834303;-318;0;-17;35,27767922;60,62774949;-146,2965697;-0,903409091;0;-0,607142857;0,102366895;0,194039845;-0,282818918;0,91364578;0,019403984;0,466524882;True;True;0,635424749
13662;1608;1;839;0;0;11.05.2011 13:23;11.05.2011 13:21;15.09.2011 12:04;08.08.2011 13:21;0;23.12.2011 13:21;288,74;314,6615107;364,82;312,1428742;0;320,8055851;0;-37;0;25,92151069;-52,67712583;0;0;-0,293650794;0;0,089774575;-0,1443921;0;0,008977457;0,308090004;0,158533731;False;False;False
13552;1609;1;840;0;0;08.08.2011 11:28;05.08.2011 13:28;14.09.2011 11:53;13.09.2011 13:28;04.10.2011 15:19;24.01.2012 13:28;19,92;544,321891;551,64;547,8758246;425,52;547,2138967;0;0;112;60,50189103;-3,764175365;121,6938967;0;0;5,333333333;0,125050413;-0,006823608;0,285988665;0,012505041;0,000682361;0,006593701;False;True;5,3619322
18283;1611;1;841;0;0;14.07.2011 13:00;15.07.2011 17:16;05.09.2011 12:35;29.07.2011 17:16;0;21.10.2011 17:16;139,89;123,0085834;134,9;126,4089439;0;122,7943644;2;-37;0;-16,88141658;-8,491056058;0;0,1;-0,698113208;0;-0,120676364;-0,062943336;0;0,112067636;0,704407541;0,408237589;True;False;False
14878;1614;1;842;0;0;19.06.2011 11:14;19.06.2011 11:14;18.09.2011 12:24;26.07.2011 11:14;0;09.10.2011 11:14;120,25;205,8842668;101,24;200,9668176;0;199,6683877;0;-54;0;85,63426678;99,72681763;0;0;-0,593406593;0;0,712135275;0,985053513;0;0,071213527;0,691911945;0,381562736;True;False;False
15182;1616;1;843;0;0;16.03.2011 12:42;31.01.2011 12:03;08.07.2011 13:37;04.07.2011 12:03;0;02.09.2011 12:03;370,48;471,6105232;252,37;459,4928897;0;425,1151366;-44;-4;0;101,1305232;207,1228897;0;-0,372881356;-0,035087719;0;0,272971613;0,820711216;0;0,400178517;0,117158841;0,258668679;True;False;False
16948;1619;1;844;0;0;23.03.2011 8:26;22.03.2011 13:48;24.07.2011 12:46;23.07.2011 13:48;0;25.10.2011 13:48;170,94;101,8335489;194,48;114,1075201;0;123,9833584;0;0;0;-69,10645114;-80,37247994;0;0;0;0;-0,404273143;-0,413268613;0;0,040427314;0,041326861;0,040877088;True;False;False
12360;1628;1;845;0;0;23.05.2011 9:43;10.06.2011 9:32;19.08.2011 10:10;17.08.2011 9:32;18.10.2011 15:22;;1083,58;315,0723369;534,7;462,0588623;1043,78;;18;-2;;-768,5076631;-72,64113771;;0,100558659;-0,022727273;;-0,709230203;-0,135854007;;0,171481679;0,036312673;0,103897176;False;True;
15754;1637;1;846;0;0;07.04.2011 12:24;02.09.2010 13:31;27.09.2011 10:12;20.05.2011 13:31;19.10.2011 14:40;03.10.2011 13:31;91,8;490,1377344;211,62;443,8805282;155,15;400,3487538;-216;-129;-16;398,3377344;232,2605282;245,1987538;-0,874493927;-0,74566474;-0,695652174;4,339191006;1,09753581;1,580398026;1,308413028;0,855418321;1,081915674;True;True;0,853691977
15673;1639;1;847;0;0;06.07.2011 10:15;05.07.2011 14:28;12.09.2011 16:12;27.07.2011 14:28;0;;318,66;732,8959908;711,53;687,3775674;0;;0;-47;0;414,2359908;-24,15243262;0;0;-0,68115942;0;1,299930932;-0,033944363;0;0,129993093;0,684553857;0,407273475;False;False;False
13340;1641;1;848;0;0;28.07.2011 15:20;29.07.2011 14:54;26.08.2011 9:55;25.08.2011 14:54;25.10.2011 13:14;31.08.2011 14:54;3301,38;2685,242225;957,24;2871,538937;1506,94;2573,20709;1;0;-54;-616,1377753;1914,298937;1066,26709;0,083333333;0;-0,9;-0,186630371;1,999810849;0,707571032;0,10199637;0,199981085;0,150988728;True;True;0,970757103
12727;1644;1;849;0;0;05.06.2011 15:29;05.06.2011 9:54;05.09.2011 13:38;05.09.2011 9:54;0;16.10.2011 9:54;793,08;612,8173243;537,3;634,6997264;0;628,9539796;0;0;0;-180,2626757;97,39972635;0;0;0;0;-0,227294442;0,181276245;0;0,022729444;0,018127624;0,020428534;True;False;False
17667;1645;1;850;0;0;12.05.2011 15:17;12.05.2011 9:57;01.07.2011 9:47;30.06.2011 9:57;04.10.2011 14:32;06.12.2011 9:57;428,62;561,2292555;394,34;539,0588238;304,5;523,9582616;0;0;63;132,6092555;144,7188238;219,4582616;0;0;0,65625;0,309386532;0,366989968;0,720716787;0,030938653;0,036698997;0,033818825;False;True;0,728321679
13330;1646;1;851;0;0;07.06.2011 12:18;03.05.2011 10:12;08.09.2011 12:27;09.09.2011 10:12;0;19.11.2011 10:12;392,4;498,5088267;412,71;474,5409449;0;468,4793997;-35;1;0;106,1088267;61,83094493;0;-0,267175573;0,010752688;0;0,270409854;0,149816929;0;0,294216558;0,025734381;0,15997547;False;False;False
15493;1647;1;852;0;0;04.04.2011 11:28;01.05.2011 11:14;13.07.2011 11:19;02.05.2011 11:14;0;03.12.2011 11:14;404,54;534,2861193;367,5;512,1366643;0;492,7415301;27;-72;0;129,7461193;144,6366643;0;1,285714286;-0,72;0;0,320725069;0,393569155;0;1,317786793;0,759356915;1,038571854;False;False;False
13052;1649;1;853;0;0;15.10.2010 14:45;17.10.2010 12:31;11.05.2011 14:12;03.12.2010 12:31;0;01.06.2011 12:31;712,95;508,3017991;348,15;547,9445409;0;525,2374661;2;-159;0;-204,6482009;199,7945409;0;0,015384615;-0,764423077;0;-0,287044254;0,573874884;0;0,044089041;0,821810565;0,432949803;True;False;False
13772;1652;1;854;0;0;14.04.2011 12:31;26.04.2011 13:55;04.09.2011 11:22;20.07.2011 13:55;0;24.12.2011 13:55;228,42;492,881235;454,55;441,0073907;0;444,8389664;13;-45;0;264,461235;-13,54260934;0;0,080745342;-0,314685315;0;1,157784936;-0,029793443;0;0,196523835;0,317664659;0,257094247;False;False;False
15241;1653;1;855;0;0;04.08.2011 16:41;04.08.2011 13:59;27.09.2011 14:00;27.09.2011 13:59;04.10.2011 9:05;18.11.2011 13:59;74,4;318,11452;66,66;289,577715;344,92;267,0796467;0;0;46;243,71452;222,917715;-77,84035325;0;0;7,666666667;3,275732795;3,344100135;-0,225676543;0,32757328;0,334410014;0,330991647;False;True;7,689234321
14112;1654;1;856;0;0;20.05.2011 10:35;19.05.2011 14:16;01.08.2011 12:16;31.07.2011 14:16;0;27.08.2011 14:16;535,4;590,0515218;748,32;595,6132018;0;615,0585334;0;0;0;54,65152176;-152,7067982;0;0;0;0;0,102076059;-0,204066173;0;0,010207606;0,020406617;0,015307112;True;False;False
15955;1656;1;857;0;0;11.08.2011 16:30;13.06.2011 16:36;25.08.2011 11:36;01.10.2011 16:36;29.09.2011 14:11;23.09.2011 16:36;535,49;518,4801751;482,54;511,2393859;502,34;514,8258774;-58;38;-5;-17,00982488;28,69938586;12,48587736;-0,698795181;2,714285714;-0,142857143;-0,031764972;0,059475662;0,024855431;0,701971678;2,72023328;1,711102479;True;True;0,145342686
15290;1658;1;858;0;0;28.08.2011 10:54;04.09.2011 10:15;21.09.2011 14:07;21.09.2011 10:15;0;02.12.2011 10:15;35,4;354,2918297;1067,28;347,7374668;0;391,9088788;11;0;0;-22,20817034;-719,5425332;0;0,523809524;0;0;-0,058985844;-0,674183469;0;0,529708108;0,067418347;0,298563228;False;False;False
12909;1665;1;859;0;0;22.05.2011 11:52;;13.09.2011 12:22;21.06.2011 12:14;0;26.03.2012 12:14;624,92;;328,98;489,5775893;0;466,6461309;;-84;0;;160,5975893;0;;-0,730434783;0;;0,488168245;0;;0,779251607;;False;False;False
15058;1668;1;860;0;0;07.08.2011 10:43;06.08.2011 14:07;19.09.2011 13:02;18.09.2011 14:07;20.10.2011 17:04;13.10.2011 14:07;234,35;251,932755;197,55;248,8515747;200,83;246,5796539;0;0;-7;17,582755;51,30157472;45,74965389;0;0;-0,21875;0,075027758;0,259689065;0,227802887;0,007502776;0,025968906;0,016735841;True;True;0,241530289
16208;1669;1;861;0;0;10.11.2010 13:09;09.11.2010 14:24;23.02.2011 13:37;20.11.2010 14:24;26.10.2011 11:36;11.05.2011 14:24;239,08;354,3009443;497,59;349,2625038;166,67;357,3478335;0;-94;-167;115,2209443;-148,3274962;190,6778335;0;-0,895238095;-0,681632653;0,481934684;-0,298091795;1,14404412;0,048193468;0,925047275;0,486620372;True;True;0,796037065
14535;1671;1;862;0;0;05.04.2011 12:50;27.01.2011 15:03;04.08.2011 15:04;06.07.2011 15:03;10.10.2011 15:39;08.10.2011 15:03;852,87;518,2041439;799,94;575,2900188;1202,03;591,2484338;-67;-29;-2;-334,6658561;-224,6499812;-610,7815662;-0,45890411;-0,237704918;-0,029850746;-0,392399611;-0,280833539;-0,50812506;0,498144071;0,265788272;0,381966171;True;True;0,080663252
13104;1673;1;863;0;0;29.07.2011 15:25;29.07.2011 15:06;15.09.2011 11:20;14.09.2011 15:06;24.10.2011 10:11;25.10.2011 15:06;162,72;165,0940803;202,56;167,3511482;180;172,5330044;0;0;2;2,374080316;-35,20885178;-7,466995603;0;0;0,051282051;0,014589972;-0,173819371;-0,041483309;0,001458997;0,017381937;0,009420467;True;True;0,055430382
14006;1676;1;864;0;0;12.04.2011 16:17;12.04.2011 9:45;16.08.2011 9:39;14.06.2011 9:45;0;;357,65;308,8543244;300,1;321,000633;0;;0;-62;0;-48,79567558;20,90063299;0;0;-0,496;0;-0,136434155;0,069645561;0;0,013643416;0,502964556;0,258303986;False;False;False
14740;1678;1;865;0;0;28.04.2011 10:03;29.04.2011 11:40;26.05.2011 18:17;26.05.2011 11:40;0;02.10.2011 11:40;371,4;365,2909239;555,71;357,5201121;0;384,5916433;2;0;0;-6,109076149;-198,1898879;0;0,034482759;0;0;-0,016448778;-0,356642652;0;0,036127636;0,035664265;0,035895951;True;False;False
18009;1679;1;866;0;0;15.06.2010 13:40;15.06.2010 11:49;18.04.2011 13:36;01.07.2010 11:49;0;30.04.2011 11:49;128,13;350,839419;247,39;310,4960204;0;313,8843648;0;-291;0;222,709419;63,10602043;0;0;-0,947882736;0;1,738152026;0,255087192;0;0,173815203;0,973391455;0,573603329;True;False;False
17863;1680;1;867;0;0;17.07.2011 13:48;17.07.2011 12:01;20.09.2011 10:38;19.09.2011 12:01;11.10.2011 13:45;05.12.2011 12:01;413,38;401,2906087;342,02;399,122499;1032,7;394,1009484;0;0;55;-12,08939128;57,102499;-638,5990516;0;0;2,5;-0,029245225;0,166956608;-0,618378088;0,002924523;0,016695661;0,009810092;False;True;2,561837809
13771;1682;1;868;0;0;06.04.2011 15:47;03.01.2011 12:37;24.05.2011 12:57;24.05.2011 12:37;06.10.2011 14:17;22.06.2011 12:37;871,6;779,7028428;593,25;808,9067027;1169,6;756,0034288;-93;0;-106;-91,8971572;215,6567027;-413,5965712;-0,325174825;0;-0,785185185;-0,105435013;0,363517409;-0,353622239;0,335718326;0,036351741;0,186035034;True;True;0,820547409
13240;1683;1;869;0;0;19.06.2011 15:33;13.07.2011 13:17;04.09.2011 14:08;04.09.2011 13:17;0;18.02.2012 13:17;111,2;249,9431126;110,04;226,53184;0;212,1239478;24;0;0;138,7431126;116,49184;0;0,285714286;0;0;1,247689862;1,05863177;0;0,410483272;0,105863177;0,258173224;False;False;False
14770;1690;1;870;0;0;20.01.2011 15:00;18.10.2010 18:58;21.04.2011 14:21;20.03.2011 18:58;0;29.06.2011 18:58;278,6;460,6885815;597,82;437,1928972;0;452,8676846;-93;-31;0;182,0885815;-160,6271028;0;-0,645833333;-0,340659341;0;0,653584284;-0,268688071;0;0,711191762;0,367528148;0,539359955;True;False;False
15366;1694;1;871;0;0;16.12.2010 15:59;16.12.2010 10:10;25.09.2011 15:01;08.03.2011 10:10;0;01.01.2012 10:10;105,54;354,6706527;496,97;315,8414042;0;340,0518084;0;-201;0;249,1306527;-181,1285958;0;0;-0,71024735;0;2,360532999;-0,364465855;0;0,2360533;0,746693935;0,491373618;False;False;False
16631;1695;1;872;0;0;20.07.2010 9:53;11.08.2010 10:49;15.08.2010 11:20;15.08.2010 10:49;0;15.09.2010 10:49;314,34;300,2123064;385,31;308,1274716;0;321,4909035;23;0;0;-14,12769355;-77,18252837;0;0,851851852;0;0;-0,044943989;-0,200312809;0;0,856346251;0,020031281;0,438188766;False;False;False
14177;1698;1;873;0;0;05.09.2011 12:18;29.06.2011 11:59;14.09.2011 15:11;28.09.2011 11:59;0;10.10.2011 11:59;191,33;252,8838676;250;245,2844086;0;243,6070823;-68;14;0;61,55386757;-4,715591364;0;-0,8;1,555555556;0;0,321715714;-0,018862365;0;0,832171571;1,557441792;1,194806682;True;False;False
15569;1702;1;874;0;0;23.08.2011 12:47;;28.08.2011 10:15;07.09.2011 10:55;0;10.09.2011 10:55;244,8;;244,8;419,7947577;0;403,6830261;;11;0;;174,9947577;0;;2,75;0;;0,714847866;0;;2,821484787;;True;False;False
15990;1707;1;875;0;0;02.08.2010 12:42;23.05.2010 12:30;25.02.2011 15:35;06.10.2010 12:30;26.10.2011 15:58;24.04.2011 12:30;359,76;209,4505367;401,37;238,7445453;390,74;264,1990881;-71;-142;-185;-150,3094633;-162,6254547;-126,5409119;-0,717171717;-0,685990338;-0,761316872;-0,417804823;-0,405175909;-0,323849393;0,7589522;0,726507929;0,742730064;True;True;0,793701812
13561;1710;1;876;0;0;07.11.2010 14:28;14.11.2010 13:42;08.05.2011 12:39;19.11.2010 13:42;0;03.07.2011 13:42;170,01;186,4114556;141,86;184,6570679;0;183,5058365;7;-169;0;16,40145558;42,79706793;0;0,875;-0,933701657;0;0,096473476;0,301685238;0;0,884647348;0,963870181;0,924258764;True;False;False
16283;1711;1;877;0;0;10.07.2011 12:17;28.06.2011 14:12;11.08.2011 12:00;11.08.2011 14:12;02.10.2011 13:49;29.08.2011 14:12;198,56;766,8648845;109,98;650,0312643;743,79;563,1896246;-11;1;-33;568,3048845;540,0512643;-180,6003754;-0,196428571;0,03125;-0,634615385;2,862131771;4,910449757;-0,242810975;0,482641749;0,522294976;0,502468362;True;True;0,658896482
18069;1713;1;878;0;0;12.06.2011 15:14;11.06.2011 16:14;12.09.2011 16:14;01.08.2011 16:14;0;09.03.2012 16:14;304,31;446,8923628;782,85;432,1496382;0;470,864965;0;-42;0;142,5823628;-350,7003618;0;0;-0,451612903;0;0,46854314;-0,447979002;0;0,046854314;0,496410803;0,271632559;False;False;False
14798;1714;1;879;0;0;02.02.2011 15:26;05.01.2011 8:38;18.07.2011 14:40;05.04.2011 8:38;18.10.2011 10:58;15.08.2011 8:38;75,68;137,0238981;21,72;124,2739184;76,34;106,9343213;-28;-104;-64;61,3438981;102,5539184;30,59432134;-0,394366197;-0,626506024;-0,695652174;0,810569478;4,721635285;0,400763968;0,475423145;1,098669553;0,787046349;True;True;0,735728571
13018;1721;1;880;0;0;15.09.2011 12:46;22.09.2011 12:34;28.09.2011 12:52;02.10.2011 12:34;06.10.2011 14:59;08.10.2011 12:34;320,37;432,5922957;282,09;437,1383933;412,17;424,8909985;7;4;2;112,2222957;155,0483933;12,7209985;0,875;0,307692308;0,25;0,350289652;0,54964158;0,030863475;0,910028965;0,362656466;0,636342715;True;True;0,253086348
14257;1727;1;881;0;0;03.07.2011 13:24;31.07.2011 15:36;08.08.2011 15:35;01.08.2011 15:36;06.10.2011 16:54;23.01.2012 15:36;306,33;643,5160902;1388,92;595,0500427;373,88;696,2859088;29;-6;109;337,1860902;-793,8699573;322,4059088;1,16;-0,166666667;1,816666667;1,100728267;-0,571573566;0,862324566;1,270072827;0,223824023;0,746948425;False;True;1,902899123
13911;1730;1;882;0;0;13.07.2011 10:09;25.06.2011 16:31;18.07.2011 13:30;12.09.2011 16:31;13.10.2011 15:43;07.08.2011 16:31;516,12;215,6378246;217,6;225,1588858;143,28;225,7310574;-17;57;-66;-300,4821754;7,558885817;82,45105738;-0,361702128;11,4;-0,75862069;-0,582194403;0,034737527;0,575454058;0,419921568;11,40347375;5,91169766;True;True;0,816166095
12731;1732;1;883;0;0;18.07.2011 14:10;18.07.2011 9:23;15.09.2011 10:53;31.08.2011 9:23;30.09.2011 12:06;10.11.2011 9:23;1734,58;1671,501778;2377,9;1673,693476;1192,5;1712,908605;0;-15;41;-63,07822219;-704,2065238;520,4086052;0;-0,254237288;2,733333333;-0,036365127;-0,2961464;0,436401346;0,003636513;0,283851928;0,14374422;False;True;2,776973468
13126;1736;1;884;0;0;31.03.2011 16:40;31.03.2011 12:24;28.09.2011 10:29;03.05.2011 12:24;26.10.2011 10:43;02.12.2011 12:24;320,17;305,714418;308,56;310,2824976;344,22;306,3891236;0;-147;38;-14,45558203;1,722497573;-37,83087644;0;-0,816666667;1,357142857;-0,045149708;0,005582375;-0,109903191;0,004514971;0,817224904;0,410869937;False;True;1,368133176
14818;1737;1;885;0;0;23.06.2011 14:13;23.06.2011 12:48;27.09.2011 11:01;26.09.2011 12:48;0;;291,38;155,2615905;248,17;182,4571565;0;;0;0;0;-136,1184095;-65,7128435;0;0;0;0;-0,467150832;-0,264789634;0;0,046715083;0,026478963;0,036597023;False;False;False
16960;1739;1;886;0;0;14.11.2010 12:17;15.11.2010 13:36;01.04.2011 11:54;28.11.2010 13:36;10.10.2011 11:47;07.06.2011 13:36;301,11;293,3444942;201,53;295,1320499;156,56;277,2369037;2;-123;-124;-7,765505837;93,6020499;120,6769037;0,4;-0,891304348;-0,645833333;-0,025789598;0,464457152;0,770802911;0,40257896;0,937750063;0,670164511;True;True;0,722913624
16177;1741;1;887;0;0;03.09.2010 11:42;30.08.2010 14:03;29.09.2010 10:11;30.09.2010 14:03;20.10.2011 12:57;06.12.2010 14:03;320,78;329,9700496;270,75;323,9021436;331,95;318,8433316;-3;2;-317;9,19004964;53,15214363;-13,10666838;-0,081081081;0,076923077;-0,821243523;0,028649073;0,196314473;-0,039483863;0,083945988;0,096554524;0,090250256;False;True;0,82519191
15606;1743;1;888;0;0;22.06.2011 8:30;21.06.2011 14:48;12.08.2011 15:00;12.08.2011 14:48;09.10.2011 15:47;05.10.2011 14:48;309,81;295,0929063;303,22;298,1147671;480,78;297,585263;0;0;-4;-14,7170937;-5,105232919;-183,194737;0;0;-0,068965517;-0,047503611;-0,016836729;-0,381036518;0,004750361;0,001683673;0,003217017;True;True;0,107069169
13593;1744;1;889;0;0;30.06.2011 12:23;30.05.2011 16:36;23.08.2011 13:35;23.08.2011 16:36;0;15.11.2011 16:36;368,3;456,157334;645,83;436,2735915;0;454,910825;-30;1;0;87,85733396;-209,5564085;0;-0,294117647;0,018518519;0;0,238548287;-0,324476114;0;0,317972476;0,05096613;0,184469303;False;False;False
16520;1745;1;890;0;0;14.04.2011 14:14;25.04.2011 16:50;06.06.2011 13:24;10.07.2011 16:50;0;26.07.2011 16:50;297,16;355,4870294;423,65;342,5727007;0;363,4038097;12;35;0;58,32702939;-81,07729928;0;0,095238095;0,660377358;0;0,196281563;-0,191378023;0;0,114866252;0,679515161;0,397190706;True;False;False
